id,crossing_id,captured_at,interval_minutes,total_vehicles,cars,motorcycles,buses,trucks,lane_breakdown,fps
446,2,2026-05-05 02:25:25.112741,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
447,2,2026-05-05 02:30:25.417076,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
448,2,2026-05-05 02:35:25.486961,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
449,2,2026-05-05 02:40:25.739152,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
450,2,2026-05-05 02:45:26.389122,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
451,2,2026-05-05 02:50:45.003848,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2.5
452,2,2026-05-05 02:55:46.444981,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
453,2,2026-05-05 03:00:46.520255,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
454,2,2026-05-05 03:05:47.436692,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
455,2,2026-05-05 03:11:15.47248,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
456,2,2026-05-05 03:16:15.765088,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3.5
457,2,2026-05-05 03:21:16.239529,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
458,2,2026-05-05 03:26:16.585663,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
459,2,2026-05-05 03:31:16.91732,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
460,2,2026-05-05 03:36:17.350647,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
461,2,2026-05-05 03:41:17.372941,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
462,2,2026-05-05 03:46:17.901925,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
463,2,2026-05-05 03:51:27.741642,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
464,2,2026-05-05 03:56:27.980552,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
465,2,2026-05-05 04:01:28.118388,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
466,2,2026-05-05 04:06:28.571359,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
467,2,2026-05-05 04:11:28.896846,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
468,2,2026-05-05 04:16:29.078697,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2
469,2,2026-05-05 04:21:29.286423,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
470,2,2026-05-05 04:26:29.671451,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
471,2,2026-05-05 04:31:29.95094,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
472,2,2026-05-05 04:36:30.398171,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
473,2,2026-05-05 04:41:30.625698,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
474,2,2026-05-05 04:46:30.629611,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
475,2,2026-05-05 04:51:30.800739,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
476,2,2026-05-05 04:56:30.967838,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
477,2,2026-05-05 05:01:31.481521,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
478,2,2026-05-05 05:06:31.820117,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
479,2,2026-05-05 05:11:32.227231,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
480,2,2026-05-05 05:16:40.882062,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
481,2,2026-05-05 05:21:40.887116,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
482,2,2026-05-05 05:26:41.322274,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
483,2,2026-05-05 05:31:41.661223,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
484,2,2026-05-05 18:45:42.310497,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
485,2,2026-05-05 18:51:24.013321,5,9,8,0,0,1,"{""Blace L1"": {""total"": 3, ""by_type"": {""car"": 2, ""truck"": 1}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",0.5
486,2,2026-05-05 18:56:24.08653,5,11,10,0,0,1,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 6, ""by_type"": {""car"": 5, ""truck"": 1}}}",2.5
487,2,2026-05-05 19:01:24.119143,5,9,9,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",2.5
488,2,2026-05-05 19:06:24.188877,5,10,10,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2.5
489,2,2026-05-05 19:11:26.729942,5,13,13,0,0,0,"{""Blace L1"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",0.5
490,2,2026-05-05 19:16:26.771174,5,13,13,0,0,0,"{""Blace L1"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
491,2,2026-05-05 19:21:26.870558,5,15,15,0,0,0,"{""Blace L1"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
492,2,2026-05-05 19:26:26.999379,5,16,16,0,0,0,"{""Blace L1"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 6, ""by_type"": {""car"": 6}}}",3
493,2,2026-05-05 19:31:27.029313,5,15,15,0,0,0,"{""Blace L1"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L2"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
494,2,2026-05-05 19:36:27.147187,5,16,16,0,0,0,"{""Blace L1"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",3
495,2,2026-05-05 19:41:28.785136,5,12,11,0,0,1,"{""Blace L1"": {""total"": 2, ""by_type"": {""car"": 1, ""truck"": 1}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",0.5
496,2,2026-05-05 19:46:28.846986,5,11,11,0,0,0,"{""Blace L1"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
497,2,2026-05-05 19:51:29.014941,5,11,11,0,0,0,"{""Blace L1"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",3
498,2,2026-05-05 19:56:29.289271,5,9,9,0,0,0,"{""Blace L1"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
499,2,2026-05-05 20:01:29.455272,5,13,13,0,0,0,"{""Blace L1"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
500,2,2026-05-05 20:06:29.609997,5,3,3,0,0,0,"{""Blace L1"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L2"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
501,2,2026-05-05 20:11:31.295566,5,4,4,0,0,0,"{""Blace L1"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L2"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
502,2,2026-05-05 20:16:31.316711,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
503,2,2026-05-05 20:21:31.535447,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
504,2,2026-05-05 23:36:03.610472,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
505,2,2026-05-05 23:41:34.289282,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
506,2,2026-05-05 23:46:34.435743,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
507,2,2026-05-05 23:51:34.493145,5,5,5,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2
508,2,2026-05-05 23:56:34.799343,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
509,2,2026-05-06 00:01:35.186217,5,5,5,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",2
510,2,2026-05-06 00:06:35.520583,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
511,2,2026-05-06 00:12:05.164008,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",0.5
512,2,2026-05-06 00:17:05.169797,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
513,2,2026-05-06 00:22:05.404612,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
514,2,2026-05-06 00:27:05.569808,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
515,2,2026-05-06 00:32:05.709123,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2
516,2,2026-05-06 00:37:06.106643,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
517,2,2026-05-06 00:42:06.250518,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
518,2,2026-05-06 00:47:06.734812,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
519,2,2026-05-06 00:52:07.09556,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2
520,2,2026-05-06 00:57:07.325393,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
521,2,2026-05-06 01:02:07.595816,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
522,2,2026-05-06 01:07:07.895171,5,7,7,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
523,2,2026-05-06 01:12:20.377146,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
524,2,2026-05-06 01:17:20.878611,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
525,2,2026-05-06 01:22:20.962879,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
526,2,2026-05-06 01:27:38.516315,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
527,2,2026-05-06 01:32:38.64457,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2.5
528,2,2026-05-06 01:37:39.028363,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2.5
529,2,2026-05-06 01:42:43.158321,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2.5
530,2,2026-05-06 01:47:43.829499,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
531,2,2026-05-06 01:52:45.216149,5,6,6,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",1
532,2,2026-05-06 01:57:45.391309,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2.5
533,2,2026-05-06 02:02:48.410292,5,7,7,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",0.5
534,2,2026-05-06 02:07:48.528011,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2.5
535,2,2026-05-06 02:12:48.618442,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",3
536,2,2026-05-06 02:17:48.652404,5,7,7,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
537,2,2026-05-06 02:22:48.686322,5,9,9,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",3
538,2,2026-05-06 02:27:48.930896,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3.5
539,2,2026-05-06 02:32:49.24131,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
540,2,2026-05-06 02:37:49.61125,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",3
541,2,2026-05-06 02:42:50.007606,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2.5
542,2,2026-05-06 02:47:50.240708,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
543,2,2026-05-06 02:52:50.408424,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",3
544,2,2026-05-06 02:57:50.506866,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",3
545,2,2026-05-06 03:02:50.698728,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
546,2,2026-05-06 03:07:50.770479,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
547,2,2026-05-06 03:12:51.07203,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",3
548,2,2026-05-06 03:17:51.093537,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
549,2,2026-05-06 03:22:52.835121,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
550,2,2026-05-06 03:27:53.005164,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",3
551,2,2026-05-06 03:32:53.533977,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
552,2,2026-05-06 03:37:53.919019,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
553,2,2026-05-06 03:49:12.330919,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
554,2,2026-05-06 03:54:12.478767,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
555,2,2026-05-06 03:59:12.914782,5,2,2,0,0,0,"{""Blace L1"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
