id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,frame_count,avg_confidence,notes
8056,2,20525,car,Blace L3,2026-05-03 23:35:12.437586,2026-05-03 23:38:27.42484,194.99,384,0.918,lane_switch:Blace L3>Blace L2
8047,2,20562,car,,2026-05-03 23:36:00.955599,2026-05-03 23:36:18.613747,17.66,33,0.35,
8050,2,20567,car,,2026-05-03 23:36:02.18463,2026-05-03 23:36:37.76131,35.58,66,0.404,
8060,2,20572,car,Blace L3,2026-05-03 23:36:25.757656,2026-05-03 23:39:12.546711,166.79,320,0.838,
8053,2,20562,car,,2026-05-03 23:36:42.377399,2026-05-03 23:38:06.315645,83.94,169,0.491,
8052,2,20600,car,,2026-05-03 23:37:21.153008,2026-05-03 23:37:36.911653,15.76,26,0.351,
8054,2,20606,car,,2026-05-03 23:37:54.608944,2026-05-03 23:38:13.277873,18.67,38,0.537,
8055,2,20606,car,,2026-05-03 23:38:14.161519,2026-05-03 23:38:23.051152,8.89,22,0.501,
8069,2,20624,car,,2026-05-03 23:38:21.809407,2026-05-03 23:43:05.378172,283.57,361,0.632,
8058,2,20600,car,,2026-05-03 23:38:23.872434,2026-05-03 23:38:49.599679,25.73,54,0.39,
8062,2,20606,car,,2026-05-03 23:38:24.298932,2026-05-03 23:39:23.219998,58.92,109,0.61,
8068,2,20500,bus,Blace L1,2026-05-03 23:38:39.810373,2026-05-03 23:43:03.287283,263.48,321,0.773,
8059,2,20600,car,,2026-05-03 23:38:53.051884,2026-05-03 23:39:04.524673,11.47,17,0.357,
8061,2,20631,bus,,2026-05-03 23:39:05.641606,2026-05-03 23:39:15.07141,9.43,17,0.454,
8063,2,20606,car,,2026-05-03 23:39:44.160957,2026-05-03 23:40:36.427286,52.27,66,0.544,
8064,2,20600,car,,2026-05-03 23:40:19.04333,2026-05-03 23:40:52.536158,33.49,60,0.346,
8065,2,20600,car,,2026-05-03 23:40:57.896238,2026-05-03 23:41:21.283512,23.39,48,0.342,
8066,2,20600,car,,2026-05-03 23:41:41.301524,2026-05-03 23:41:52.066618,10.77,16,0.327,
8070,2,20647,car,,2026-05-03 23:41:43.879584,2026-05-03 23:43:05.378172,81.5,30,0.559,
8086,2,20500,bus,Blace L1,2026-05-03 23:43:04.138432,2026-05-03 23:49:00.318295,356.18,504,0.865,
8075,2,20664,car,Blace L2,2026-05-03 23:43:38.895108,2026-05-03 23:44:35.060764,56.17,107,0.866,
8078,2,20661,car,Blace L3,2026-05-03 23:43:38.895108,2026-05-03 23:45:30.479088,111.58,221,0.911,
8081,2,20662,car,Blace L2,2026-05-03 23:43:38.895108,2026-05-03 23:46:27.126023,168.23,326,0.902,
8088,2,20663,car,Blace L3,2026-05-03 23:43:38.895108,2026-05-03 23:49:33.386889,354.49,500,0.91,
8090,2,20667,car,Blace L3,2026-05-03 23:43:38.895108,2026-05-03 23:49:50.686504,371.79,531,0.766,
8096,2,20666,car,Blace L3,2026-05-03 23:43:38.895108,2026-05-03 23:52:46.36201,547.47,871,0.875,
8113,2,20660,bus,Blace L1,2026-05-03 23:43:38.895108,2026-05-03 23:54:43.538997,664.64,1098,0.91,
8076,2,20624,car,,2026-05-03 23:43:41.196778,2026-05-03 23:44:48.205071,67.01,133,0.485,
8071,2,20671,car,Blace L2,2026-05-03 23:43:41.923549,2026-05-03 23:43:52.42856,10.51,15,0.487,
8072,2,20647,car,,2026-05-03 23:43:50.743635,2026-05-03 23:43:57.767776,7.02,18,0.429,
8074,2,20671,car,Blace L2,2026-05-03 23:43:53.284897,2026-05-03 23:44:24.406544,31.12,67,0.446,
8073,2,20647,car,,2026-05-03 23:44:12.603678,2026-05-03 23:44:19.677436,7.07,18,0.515,
8101,2,20681,car,Blace L2,2026-05-03 23:44:43.117575,2026-05-03 23:53:40.059018,536.94,854,0.827,
8079,2,20624,car,,2026-05-03 23:44:57.269028,2026-05-03 23:45:31.288852,34.02,74,0.425,
8080,2,20685,car,Blace L2,2026-05-03 23:44:57.269028,2026-05-03 23:45:55.512848,58.24,122,0.613,
8077,2,20689,car,,2026-05-03 23:45:12.329064,2026-05-03 23:45:22.685588,10.36,15,0.357,
8084,2,20624,car,,2026-05-03 23:45:41.279134,2026-05-03 23:48:55.164981,193.89,252,0.444,
8082,2,20689,car,,2026-05-03 23:45:46.363396,2026-05-03 23:46:32.125558,45.76,91,0.431,
8087,2,20696,car,Blace L2,2026-05-03 23:45:57.354028,2026-05-03 23:49:00.318295,182.96,227,0.749,
8083,2,20689,car,,2026-05-03 23:46:39.098677,2026-05-03 23:47:05.991521,26.89,48,0.376,
8085,2,20712,car,,2026-05-03 23:47:42.277956,2026-05-03 23:49:00.318295,78.04,24,0.356,
8091,2,20624,car,,2026-05-03 23:49:00.318295,2026-05-03 23:50:40.405132,100.09,133,0.516,
8089,2,20722,car,Blace L3,2026-05-03 23:49:33.727172,2026-05-03 23:49:43.866527,10.14,15,0.585,
8092,2,20718,car,Blace L2,2026-05-03 23:49:33.727172,2026-05-03 23:50:56.903237,83.18,160,0.872,
8107,2,20719,car,Blace L3,2026-05-03 23:49:33.727172,2026-05-03 23:53:53.352094,259.62,499,0.753,
8108,2,20721,car,Blace L2,2026-05-03 23:49:33.727172,2026-05-03 23:53:55.966053,262.24,505,0.816,
8109,2,20720,car,Blace L3,2026-05-03 23:49:33.727172,2026-05-03 23:53:56.815779,263.09,507,0.702,
8127,2,20667,car,Blace L3,2026-05-03 23:49:53.47948,2026-05-03 23:57:53.759175,480.28,739,0.901,
8093,2,20735,truck,,2026-05-03 23:51:07.686334,2026-05-03 23:51:15.908258,8.22,20,0.427,
8094,2,20624,car,,2026-05-03 23:51:17.545149,2026-05-03 23:51:43.80504,26.26,54,0.405,
8102,2,20745,car,Blace L2,2026-05-03 23:51:32.587726,2026-05-03 23:53:41.813255,129.23,258,0.599,
8095,2,20747,car,Blace L2,2026-05-03 23:51:40.592172,2026-05-03 23:52:13.617248,33.03,60,0.445,
8099,2,20624,car,,2026-05-03 23:51:54.747516,2026-05-03 23:53:23.571193,88.82,173,0.462,
8100,2,20747,car,Blace L2,2026-05-03 23:52:20.182908,2026-05-03 23:53:24.93122,64.75,126,0.427,
8097,2,20761,car,,2026-05-03 23:52:40.680628,2026-05-03 23:52:48.084525,7.4,18,0.437,
8098,2,20769,car,Blace L3,2026-05-03 23:53:12.856345,2026-05-03 23:53:23.131514,10.28,16,0.477,
8104,2,20624,car,,2026-05-03 23:53:24.93122,2026-05-03 23:53:47.626469,22.7,44,0.467,
8105,2,20769,car,Blace L3,2026-05-03 23:53:24.93122,2026-05-03 23:53:53.352094,28.42,57,0.608,
8103,2,20747,car,Blace L2,2026-05-03 23:53:26.276373,2026-05-03 23:53:43.494924,17.22,39,0.523,
8110,2,20761,car,,2026-05-03 23:53:30.196165,2026-05-03 23:53:56.815779,26.62,53,0.408,
8106,2,20773,car,Blace L2,2026-05-03 23:53:40.981737,2026-05-03 23:53:53.352094,12.37,19,0.644,
8111,2,20624,car,,2026-05-03 23:53:49.827221,2026-05-03 23:53:57.23918,7.41,18,0.408,
8138,2,20747,car,Blace L2,2026-05-03 23:53:54.241563,2026-05-03 23:59:35.08596,340.84,471,0.885,
8120,2,20721,car,Blace L2,2026-05-03 23:53:56.815779,2026-05-03 23:55:34.048024,97.23,191,0.833,
8164,2,20720,car,Blace L3,2026-05-03 23:54:00.932759,2026-05-04 00:02:01.478348,480.55,733,0.897,
8112,2,20789,car,,2026-05-03 23:54:14.926226,2026-05-03 23:54:37.235694,22.31,44,0.423,
8122,2,20790,car,,2026-05-03 23:54:17.921428,2026-05-03 23:55:36.027268,78.11,156,0.518,
8125,2,20795,car,Blace L2,2026-05-03 23:54:46.398915,2026-05-03 23:57:38.885744,172.49,148,0.767,
8114,2,20792,car,,2026-05-03 23:54:59.051631,2026-05-03 23:55:07.125435,8.07,20,0.407,
8117,2,20798,car,,2026-05-03 23:54:59.489401,2026-05-03 23:55:21.694656,22.21,44,0.443,
8115,2,20801,car,,2026-05-03 23:55:02.171492,2026-05-03 23:55:08.332302,6.16,16,0.382,
8116,2,20801,car,,2026-05-03 23:55:09.146172,2026-05-03 23:55:21.249601,12.1,20,0.434,
8119,2,20803,car,Blace L3,2026-05-03 23:55:11.580627,2026-05-03 23:55:28.227644,16.65,30,0.53,
8118,2,20792,car,,2026-05-03 23:55:13.649312,2026-05-03 23:55:26.497844,12.85,21,0.435,
8124,2,20806,car,Blace L3,2026-05-03 23:55:28.669758,2026-05-03 23:57:05.062137,96.39,66,0.589,
8121,2,20803,car,Blace L3,2026-05-03 23:55:29.973018,2026-05-03 23:55:36.027268,6.05,16,0.374,
8168,2,20803,car,Blace L3,2026-05-03 23:55:37.4762,2026-05-04 00:02:32.359318,414.88,598,0.885,
8126,2,20790,car,,2026-05-03 23:55:45.137134,2026-05-03 23:57:45.151545,120.01,44,0.449,
8123,2,20811,car,Blace L2,2026-05-03 23:55:51.205301,2026-05-03 23:57:05.062137,73.86,23,0.674,
8128,2,20815,car,,2026-05-03 23:57:38.512037,2026-05-03 23:58:00.871673,22.36,44,0.417,
8129,2,20814,car,Blace L2,2026-05-03 23:57:38.512037,2026-05-03 23:58:09.017068,30.51,53,0.491,
8143,2,20812,car,Blace L2,2026-05-03 23:57:38.512037,2026-05-03 23:59:55.100688,136.59,260,0.778,
8144,2,20813,car,Blace L2,2026-05-03 23:57:38.512037,2026-05-04 00:00:02.695439,144.18,271,0.686,lane_switch:Blace L2>Blace L3
8130,2,20790,car,,2026-05-03 23:58:01.89796,2026-05-03 23:58:19.109569,17.21,31,0.451,
8131,2,20824,car,,2026-05-03 23:58:10.773575,2026-05-03 23:58:31.089829,20.32,40,0.41,
8139,2,20814,car,Blace L2,2026-05-03 23:58:18.696303,2026-05-03 23:59:35.08596,76.39,146,0.763,
8135,2,20815,car,,2026-05-03 23:58:21.548444,2026-05-03 23:59:06.624037,45.08,89,0.447,
8140,2,20825,bus,,2026-05-03 23:58:33.755988,2026-05-03 23:59:37.587633,63.83,123,0.45,
8132,2,20824,car,,2026-05-03 23:58:40.914403,2026-05-03 23:58:46.298364,5.38,15,0.489,
8133,2,20790,car,,2026-05-03 23:58:43.721459,2026-05-03 23:58:54.222105,10.5,17,0.365,
8134,2,20824,motorcycle,,2026-05-03 23:58:58.190502,2026-05-03 23:59:04.548509,6.36,16,0.391,
8142,2,20790,car,,2026-05-03 23:58:59.905253,2026-05-03 23:59:52.106711,52.2,103,0.409,
8136,2,20824,car,,2026-05-03 23:59:05.797389,2026-05-03 23:59:17.735173,11.94,19,0.415,
8137,2,20815,car,,2026-05-03 23:59:07.863189,2026-05-03 23:59:22.986737,15.12,26,0.364,
8141,2,20815,car,,2026-05-03 23:59:24.260707,2026-05-03 23:59:47.268192,23.01,44,0.455,
8152,2,20814,car,Blace L2,2026-05-03 23:59:37.138606,2026-05-04 00:00:53.686541,76.55,147,0.856,
8145,2,20815,car,,2026-05-03 23:59:49.315978,2026-05-04 00:00:04.900602,15.58,27,0.438,
8146,2,20790,car,,2026-05-04 00:00:01.787651,2026-05-04 00:00:12.04984,10.26,25,0.466,
8147,2,20840,car,,2026-05-04 00:00:05.774696,2026-05-04 00:00:20.559179,14.78,25,0.404,
8149,2,20815,car,,2026-05-04 00:00:13.644975,2026-05-04 00:00:46.08627,32.44,55,0.483,
8150,2,20840,car,,2026-05-04 00:00:21.476108,2026-05-04 00:00:48.250611,26.77,53,0.512,
8171,2,20844,car,Blace L2,2026-05-04 00:00:25.171824,2026-05-04 00:02:43.871123,138.7,267,0.856,
8151,2,20790,car,,2026-05-04 00:00:25.607506,2026-05-04 00:00:48.250611,22.64,44,0.501,
8148,2,20849,bus,,2026-05-04 00:00:28.230172,2026-05-04 00:00:43.456107,15.23,27,0.457,
8202,2,20851,car,Blace L3,2026-05-04 00:00:49.094212,2026-05-04 00:06:56.409322,367.32,803,0.903,
8219,2,20852,car,Blace L2,2026-05-04 00:00:52.841786,2026-05-04 00:08:26.772637,453.93,1032,0.911,
8154,2,20856,car,Blace L3,2026-05-04 00:00:54.510297,2026-05-04 00:01:23.114162,28.6,48,0.647,
8156,2,20861,car,Blace L2,2026-05-04 00:01:00.915847,2026-05-04 00:01:44.404681,43.49,85,0.661,
8153,2,20790,car,,2026-05-04 00:01:03.631982,2026-05-04 00:01:13.040858,9.41,23,0.491,
8155,2,20865,car,Blace L3,2026-05-04 00:01:13.443945,2026-05-04 00:01:24.004015,10.56,16,0.449,
8165,2,20849,bus,,2026-05-04 00:01:17.980719,2026-05-04 00:02:01.478348,43.5,86,0.416,
8159,2,20840,car,,2026-05-04 00:01:30.542196,2026-05-04 00:01:52.370128,21.83,43,0.389,
8158,2,20876,car,Blace L2,2026-05-04 00:01:31.405969,2026-05-04 00:01:51.948334,20.54,40,0.525,
8157,2,20875,car,Blace L3,2026-05-04 00:01:36.397061,2026-05-04 00:01:47.115041,10.72,17,0.394,
8162,2,20865,car,Blace L3,2026-05-04 00:01:37.922327,2026-05-04 00:02:01.478348,23.56,47,0.588,
8161,2,20886,car,Blace L2,2026-05-04 00:01:47.115041,2026-05-04 00:01:57.188076,10.07,24,0.505,
8160,2,20875,car,Blace L3,2026-05-04 00:01:48.001278,2026-05-04 00:01:55.181696,7.18,17,0.415,
8191,2,20889,car,Blace L2,2026-05-04 00:01:53.690552,2026-05-04 00:06:03.748457,250.06,564,0.687,
8163,2,20876,car,Blace L2,2026-05-04 00:01:54.761329,2026-05-04 00:02:01.478348,6.72,18,0.512,
8226,2,20906,car,Blace L2,2026-05-04 00:02:01.478348,2026-05-04 00:09:17.9842,436.51,1045,0.875,
8170,2,20908,car,,2026-05-04 00:02:02.218003,2026-05-04 00:02:41.434084,39.22,72,0.423,
8182,2,20907,car,Blace L3,2026-05-04 00:02:02.218003,2026-05-04 00:04:36.459633,154.24,293,0.848,
8166,2,20875,car,Blace L3,2026-05-04 00:02:04.645063,2026-05-04 00:02:14.297262,9.65,17,0.433,
8167,2,20911,car,,2026-05-04 00:02:13.015973,2026-05-04 00:02:30.092147,17.08,32,0.41,
8229,2,20875,car,Blace L3,2026-05-04 00:02:16.025622,2026-05-04 00:09:34.093616,438.07,1071,0.798,
8169,2,20911,car,,2026-05-04 00:02:31.904942,2026-05-04 00:02:38.065557,6.16,15,0.401,
8173,2,20908,car,,2026-05-04 00:02:42.668149,2026-05-04 00:03:12.893332,30.23,53,0.411,
8172,2,20919,car,Blace L3,2026-05-04 00:02:45.823772,2026-05-04 00:02:56.566953,10.74,15,0.431,
8181,2,20913,bus,,2026-05-04 00:02:53.910598,2026-05-04 00:04:13.739112,79.83,159,0.468,
8246,2,20919,car,Blace L3,2026-05-04 00:03:01.361905,2026-05-04 00:14:30.897284,689.54,1420,0.801,
8174,2,20917,car,Blace L2,2026-05-04 00:03:05.038293,2026-05-04 00:03:15.074279,10.04,15,0.401,
8175,2,20908,car,,2026-05-04 00:03:15.527068,2026-05-04 00:03:22.471153,6.94,17,0.458,
8176,2,20923,car,,2026-05-04 00:03:17.769701,2026-05-04 00:03:27.402257,9.63,24,0.49,
8177,2,20929,car,,2026-05-04 00:03:28.239495,2026-05-04 00:03:40.406157,12.17,20,0.523,
8189,2,20908,car,,2026-05-04 00:03:40.852982,2026-05-04 00:05:51.589034,130.74,330,0.517,
8178,2,20930,car,Blace L2,2026-05-04 00:03:50.466873,2026-05-04 00:04:13.739112,23.27,45,0.436,
8179,2,20939,car,Blace L2,2026-05-04 00:03:51.276416,2026-05-04 00:04:13.739112,22.46,43,0.37,
8180,2,20941,car,,2026-05-04 00:04:02.403359,2026-05-04 00:04:13.739112,11.34,28,0.411,
8194,2,20942,car,Blace L3,2026-05-04 00:04:13.739112,2026-05-04 00:06:03.748457,110.01,295,0.705,
8192,2,20938,car,Blace L2,2026-05-04 00:04:14.094946,2026-05-04 00:06:03.748457,109.65,294,0.658,
8183,2,20954,car,Blace L2,2026-05-04 00:04:43.68075,2026-05-04 00:04:51.283218,7.6,24,0.409,
8196,2,20907,car,Blace L3,2026-05-04 00:04:46.999518,2026-05-04 00:06:23.395167,96.4,248,0.751,
8184,2,20950,car,Blace L3,2026-05-04 00:04:53.256102,2026-05-04 00:05:09.133791,15.88,48,0.552,
8186,2,20950,car,Blace L3,2026-05-04 00:05:12.867827,2026-05-04 00:05:24.867202,12,36,0.467,
8185,2,20962,car,Blace L3,2026-05-04 00:05:16.948513,2026-05-04 00:05:24.164733,7.22,22,0.369,
8187,2,20962,car,Blace L3,2026-05-04 00:05:25.894975,2026-05-04 00:05:30.81065,4.92,15,0.34,
8188,2,20965,car,Blace L2,2026-05-04 00:05:28.316017,2026-05-04 00:05:39.018377,10.7,31,0.374,
8193,2,20950,car,Blace L3,2026-05-04 00:05:29.381987,2026-05-04 00:06:03.748457,34.37,94,0.666,
8227,2,20965,car,Blace L2,2026-05-04 00:05:40.822681,2026-05-04 00:09:23.481588,222.66,578,0.757,
8190,2,20908,car,,2026-05-04 00:05:54.677742,2026-05-04 00:05:59.962674,5.28,15,0.386,
8195,2,20967,car,,2026-05-04 00:06:00.339702,2026-05-04 00:06:21.325654,20.99,34,0.416,
8204,2,20968,car,Blace L3,2026-05-04 00:06:12.468609,2026-05-04 00:07:00.190405,47.72,124,0.468,
8199,2,20969,car,,2026-05-04 00:06:19.137922,2026-05-04 00:06:44.083143,24.95,66,0.375,
8201,2,20975,car,Blace L3,2026-05-04 00:06:26.628006,2026-05-04 00:06:55.64764,29.02,79,0.447,
8218,2,20907,car,Blace L3,2026-05-04 00:06:27.382171,2026-05-04 00:08:25.649134,118.27,314,0.847,
8200,2,20950,car,Blace L3,2026-05-04 00:06:27.76479,2026-05-04 00:06:51.483033,23.72,65,0.616,
8197,2,20977,car,,2026-05-04 00:06:29.636074,2026-05-04 00:06:34.829081,5.19,15,0.349,
8198,2,20977,car,,2026-05-04 00:06:35.570999,2026-05-04 00:06:42.212956,6.64,19,0.369,
8203,2,20982,car,,2026-05-04 00:06:49.615384,2026-05-04 00:06:59.065046,9.45,26,0.393,
8205,2,20968,car,Blace L3,2026-05-04 00:07:05.055457,2026-05-04 00:07:13.322544,8.27,23,0.522,
8206,2,20982,car,,2026-05-04 00:07:08.425693,2026-05-04 00:07:20.349837,11.92,33,0.41,
8209,2,20984,car,Blace L2,2026-05-04 00:07:08.815223,2026-05-04 00:07:41.88654,33.07,89,0.478,
8208,2,20993,car,Blace L3,2026-05-04 00:07:19.594577,2026-05-04 00:07:39.60792,20.01,54,0.525,
8207,2,20968,car,Blace L3,2026-05-04 00:07:20.71602,2026-05-04 00:07:38.226931,17.51,48,0.414,
8210,2,20998,car,,2026-05-04 00:07:30.76507,2026-05-04 00:07:41.88654,11.12,30,0.412,
8215,2,20982,car,,2026-05-04 00:07:34.908182,2026-05-04 00:08:08.261263,33.35,87,0.397,
8213,2,20996,car,Blace L2,2026-05-04 00:07:36.396305,2026-05-04 00:08:01.586127,25.19,65,0.615,
8211,2,20993,car,Blace L3,2026-05-04 00:07:40.390246,2026-05-04 00:07:46.484839,6.09,17,0.444,
8220,2,21002,car,Blace L2,2026-05-04 00:07:49.264249,2026-05-04 00:08:34.528571,45.26,122,0.53,
8212,2,20993,car,Blace L3,2026-05-04 00:07:50.97734,2026-05-04 00:07:59.741935,8.76,24,0.344,
8217,2,21005,car,Blace L3,2026-05-04 00:07:51.46736,2026-05-04 00:08:16.648145,25.18,68,0.577,
8214,2,21006,car,Blace L3,2026-05-04 00:07:53.020427,2026-05-04 00:08:05.640765,12.62,35,0.392,
8221,2,20996,car,Blace L2,2026-05-04 00:08:02.324358,2026-05-04 00:08:39.206236,36.88,101,0.524,
8216,2,20998,car,,2026-05-04 00:08:05.206555,2026-05-04 00:08:10.484428,5.28,15,0.426,
8223,2,21006,car,Blace L3,2026-05-04 00:08:19.926374,2026-05-04 00:08:49.195117,29.27,83,0.431,
8222,2,21002,car,Blace L2,2026-05-04 00:08:35.244674,2026-05-04 00:08:40.241242,5,15,0.557,
8262,2,21014,car,Blace L3,2026-05-04 00:08:39.206236,2026-05-04 00:19:55.730956,676.52,1111,0.881,
8234,2,21002,car,Blace L2,2026-05-04 00:08:41.999249,2026-05-04 00:12:38.438704,236.44,374,0.829,lane_switch:Blace L2>Blace L1
8225,2,21022,car,Blace L3,2026-05-04 00:08:48.853411,2026-05-04 00:09:00.285078,11.43,33,0.524,
8228,2,20996,car,Blace L2,2026-05-04 00:08:49.923096,2026-05-04 00:09:32.584679,42.66,125,0.491,
8288,2,21006,car,Blace L3,2026-05-04 00:08:49.923096,2026-05-04 00:24:08.912101,918.99,1498,0.79,
8224,2,21025,car,,2026-05-04 00:08:52.376706,2026-05-04 00:08:58.855264,6.48,19,0.421,
8230,2,21025,car,,2026-05-04 00:09:03.226966,2026-05-04 00:09:45.860459,42.63,129,0.435,
8274,2,21033,car,Blace L3,2026-05-04 00:09:18.697844,2026-05-04 00:22:05.045414,766.35,1176,0.887,
8245,2,20906,car,Blace L2,2026-05-04 00:09:23.481588,2026-05-04 00:14:25.233421,301.75,456,0.937,
8236,2,20996,car,Blace L2,2026-05-04 00:09:33.193294,2026-05-04 00:12:53.957457,200.76,252,0.74,lane_switch:Blace L2>Blace L1
8233,2,21037,car,Blace L2,2026-05-04 00:09:36.649857,2026-05-04 00:11:51.866358,135.22,194,0.583,
8231,2,21025,car,,2026-05-04 00:09:51.933104,2026-05-04 00:10:12.469021,20.54,63,0.556,
8238,2,21025,car,,2026-05-04 00:10:15.44796,2026-05-04 00:13:43.122952,207.67,216,0.593,
8232,2,21043,car,Blace L3,2026-05-04 00:10:15.755541,2026-05-04 00:11:51.866358,96.11,76,0.649,
8237,2,21057,car,Blace L3,2026-05-04 00:12:26.546307,2026-05-04 00:13:41.880961,75.33,135,0.479,
8264,2,21037,car,Blace L2,2026-05-04 00:12:26.546307,2026-05-04 00:20:29.246844,482.7,751,0.88,
8235,2,21063,car,,2026-05-04 00:12:35.750057,2026-05-04 00:12:44.245696,8.5,21,0.403,
8239,2,21043,car,Blace L3,2026-05-04 00:12:37.143113,2026-05-04 00:13:46.775152,69.63,131,0.477,
8242,2,21063,car,Blace L2,2026-05-04 00:12:49.436633,2026-05-04 00:14:02.59276,73.16,134,0.647,
8249,2,21066,car,Blace L2,2026-05-04 00:12:54.372833,2026-05-04 00:16:07.086336,192.71,376,0.929,lane_switch:Blace L2>Blace L1
8260,2,21075,car,Blace L2,2026-05-04 00:13:24.200946,2026-05-04 00:19:55.730956,391.53,645,0.905,lane_switch:Blace L2>Blace L1
8241,2,21080,car,Blace L2,2026-05-04 00:13:43.122952,2026-05-04 00:14:00.880447,17.76,34,0.618,
8240,2,21025,car,,2026-05-04 00:13:47.164722,2026-05-04 00:13:57.358149,10.19,16,0.542,
8243,2,21043,car,Blace L3,2026-05-04 00:13:50.260643,2026-05-04 00:14:05.692466,15.43,27,0.435,
8248,2,21057,car,Blace L3,2026-05-04 00:13:50.941826,2026-05-04 00:14:59.897274,68.96,136,0.452,
8244,2,21025,car,,2026-05-04 00:14:01.310555,2026-05-04 00:14:08.029112,6.72,17,0.36,
8263,2,21080,car,Blace L2,2026-05-04 00:14:03.413129,2026-05-04 00:19:55.730956,352.32,573,0.691,
8253,2,21086,car,Blace L1,2026-05-04 00:14:05.692466,2026-05-04 00:16:47.251756,161.56,318,0.854,
8271,2,21063,car,Blace L2,2026-05-04 00:14:07.631157,2026-05-04 00:21:52.025867,464.39,719,0.874,
8247,2,21025,car,,2026-05-04 00:14:08.836562,2026-05-04 00:14:55.800285,46.96,94,0.386,
8261,2,21043,car,Blace L3,2026-05-04 00:14:11.17355,2026-05-04 00:19:55.730956,344.56,554,0.618,
8250,2,21025,car,,2026-05-04 00:15:00.283565,2026-05-04 00:16:08.673815,68.39,133,0.472,
8258,2,21092,car,Blace L3,2026-05-04 00:15:02.191355,2026-05-04 00:19:55.730956,293.54,451,0.522,
8251,2,21101,truck,,2026-05-04 00:16:10.522265,2026-05-04 00:16:21.129719,10.61,16,0.501,
8256,2,21025,car,,2026-05-04 00:16:14.293653,2026-05-04 00:19:55.730956,221.44,309,0.623,
8252,2,21108,car,Blace L2,2026-05-04 00:16:25.759059,2026-05-04 00:16:47.251756,21.49,43,0.591,
8301,2,21101,bus,,2026-05-04 00:16:27.348461,2026-05-04 00:24:50.300311,502.95,789,0.927,
8259,2,21096,car,Blace L2,2026-05-04 00:16:47.63623,2026-05-04 00:19:55.730956,188.09,250,0.524,
8257,2,21123,car,,2026-05-04 00:16:48.019631,2026-05-04 00:19:55.730956,187.71,249,0.494,
8254,2,21121,car,Blace L2,2026-05-04 00:16:52.430015,2026-05-04 00:17:14.505733,22.08,45,0.362,
8255,2,21121,car,Blace L2,2026-05-04 00:17:52.647521,2026-05-04 00:17:58.561545,5.91,16,0.346,
8300,2,21043,car,Blace L3,2026-05-04 00:20:29.246844,2026-05-04 00:24:50.300311,261.05,499,0.862,
8368,2,21135,bus,Blace L1,2026-05-04 00:20:29.246844,2026-05-04 00:35:15.839665,886.59,1590,0.871,
8295,2,21080,car,Blace L2,2026-05-04 00:20:35.279433,2026-05-04 00:24:43.698392,248.42,478,0.84,
8265,2,21092,car,Blace L3,2026-05-04 00:20:38.080434,2026-05-04 00:21:03.476745,25.4,51,0.557,
8266,2,21025,car,,2026-05-04 00:20:41.436111,2026-05-04 00:21:39.77129,58.34,109,0.529,
8273,2,21096,car,Blace L2,2026-05-04 00:20:45.884355,2026-05-04 00:21:58.489559,72.61,142,0.566,
8267,2,21141,car,Blace L2,2026-05-04 00:20:58.294172,2026-05-04 00:21:42.930853,44.64,86,0.71,
8316,2,21092,car,Blace L3,2026-05-04 00:21:04.405609,2026-05-04 00:26:42.489593,338.08,666,0.792,
8269,2,21149,car,,2026-05-04 00:21:28.98571,2026-05-04 00:21:47.449046,18.46,34,0.367,
8270,2,21147,car,Blace L3,2026-05-04 00:21:31.725324,2026-05-04 00:21:50.455931,18.73,34,0.357,
8268,2,21152,car,,2026-05-04 00:21:34.585953,2026-05-04 00:21:44.823907,10.24,16,0.403,
8272,2,21149,car,,2026-05-04 00:21:48.345972,2026-05-04 00:21:54.712897,6.37,17,0.411,
8275,2,21025,car,,2026-05-04 00:21:50.455931,2026-05-04 00:22:10.274596,19.82,37,0.48,
8277,2,21147,car,Blace L3,2026-05-04 00:22:07.019013,2026-05-04 00:22:16.966657,9.95,25,0.517,
8276,2,21152,car,,2026-05-04 00:22:07.616317,2026-05-04 00:22:13.868816,6.25,16,0.37,
8280,2,21096,car,Blace L2,2026-05-04 00:22:13.078399,2026-05-04 00:23:21.438483,68.36,127,0.664,
8279,2,21025,car,,2026-05-04 00:22:19.321963,2026-05-04 00:22:32.029203,12.71,20,0.464,
8278,2,21149,car,,2026-05-04 00:22:19.987304,2026-05-04 00:22:30.730345,10.74,15,0.349,
8297,2,21166,car,Blace L2,2026-05-04 00:22:32.029203,2026-05-04 00:24:48.391599,136.36,266,0.595,
8281,2,21025,car,,2026-05-04 00:22:35.888881,2026-05-04 00:23:21.438483,45.55,84,0.573,
8321,2,21147,car,Blace L3,2026-05-04 00:22:40.159746,2026-05-04 00:28:52.493614,372.33,547,0.744,
8291,2,21168,car,Blace L2,2026-05-04 00:22:49.249218,2026-05-04 00:24:31.129095,101.88,206,0.488,
8303,2,21179,car,Blace L2,2026-05-04 00:23:19.268099,2026-05-04 00:25:10.104657,110.84,225,0.605,
8284,2,21096,car,Blace L2,2026-05-04 00:23:22.238385,2026-05-04 00:23:42.490694,20.25,39,0.634,
8283,2,21177,car,,2026-05-04 00:23:23.038931,2026-05-04 00:23:34.932685,11.89,19,0.352,
8282,2,21025,car,,2026-05-04 00:23:24.696097,2026-05-04 00:23:34.932685,10.24,15,0.395,
