27,3,2026-05-02 01:40:51.319248+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
28,3,2026-05-02 01:45:51.352309+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6
29,3,2026-05-02 01:50:51.505333+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
30,3,2026-05-02 01:55:51.562733+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
31,3,2026-05-02 02:00:51.585612+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
32,3,2026-05-02 02:05:51.666687+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
33,3,2026-05-02 02:10:51.781475+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
34,3,2026-05-02 02:15:51.86176+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6
35,3,2026-05-02 02:20:51.955348+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
36,3,2026-05-02 02:25:52.037022+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
37,3,2026-05-02 02:30:52.128628+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",7
38,3,2026-05-02 02:35:52.209468+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",7
445,3,2026-05-03 23:46:57.244655+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}}",8
